project_id,project_name,project_type,project_size,region,start_date,planned_end_date,structural_complexity_rating,temporary_structures_rating,bim_adoption_percentage,lead_time_rating,tariff_rate_percentage,supply_chain_risk_percentage,socio_political_risk_score,permit_approval_rating,lien_claims_rating,seismic_zone_rating,flood_risk_percentage,rainfall_flood_risk_percentage,contingency_budget_percentage,weather_delay_rating,safety_risk_rating,worker_experience_rating,turnover_rating,cybersecurity_risk_rating,renewable_energy_percentage,energy_efficiency_percentage,delay_days,cost_overrun_percentage,safety_incidents,overall_risk_score,risk_category,actual_end_date,on_time_completion,within_budget,project_success,high_risk_factors_count,top_risk_factors,recommended_mitigations
PRJ-2020-0000,Mountain Healthcare Development 0,Healthcare,Medium,Mountain,2018-01-05,2020-12-15,1,5,50,1,10,25,2,2,1,3,25,75,10,3,4,2,2,5,75,50,69,12.74109517120374,0,49.675000000000004,Medium,2021-02-22,0,0,0,6,Temporary Structures|Rainfall Flood Risk|Low Contingency Budget,Temporary Structures: Increase safety margins and inspection frequency for temporary structures | Rainfall Flood Risk: Implement enhanced drainage systems and establish weather monitoring protocols | Low Contingency Budget: Increase contingency allocations and implement strict change order controls
PRJ-2020-0053,Mountain Commercial Development 53,Commercial,Medium,Mountain,2018-09-12,2021-01-28,1,5,50,1,10,75,5,4,2,4,75,75,5,5,4,4,5,1,10,90,38,23.87858613928759,0,60.375,High,2021-03-07,0,0,0,12,Temporary Structures|Supply Chain Disruption|Socio-political Issues,Temporary Structures: Increase safety margins and inspection frequency for temporary structures | Supply Chain Disruption: Develop alternate sourcing strategy for critical materials and establish stockpiling protocol | Socio-political Issues: Engage local stakeholders early and maintain communication channels with authorities
PRJ-2020-0054,North Educational Development 54,Educational,Large,North,2022-12-27,2023-08-16,1,3,90,4,10,50,1,1,2,1,50,0,20,3,2,1,4,5,10,50,79,28.439281771071236,0,42.45,Medium,2023-11-03,0,0,0,7,Long Lead Times|Supply Chain Disruption|Flood Risk,Long Lead Times: Establish early procurement protocols and identify alternative suppliers | Supply Chain Disruption: Develop alternate sourcing strategy for critical materials and establish stockpiling protocol | Flood Risk: Develop comprehensive flood mitigation plans including elevated foundations and waterproof materials
PRJ-2020-0055,Coastal Industrial Development 55,Industrial,Small,Coastal,2021-10-24,2023-02-11,5,5,10,5,5,50,2,3,3,2,25,50,15,1,3,1,4,4,75,50,175,42.32181611297835,0,60.6,High,2023-08-05,0,0,0,9,Structural Complexity|Temporary Structures|Low BIM Adoption,Structural Complexity: Conduct detailed structural analysis and engage specialized engineers | Temporary Structures: Increase safety margins and inspection frequency for temporary structures | Low BIM Adoption: Implement targeted BIM training and increase model usage requirements
PRJ-2020-0056,North Healthcare Development 56,Healthcare,Small,North,2024-08-07,2025-10-10,4,3,90,2,25,25,1,1,5,1,75,50,25,4,5,1,4,4,25,25,37,33.518761376738055,1,54.825,Medium,2025-11-16,0,0,0,12,Structural Complexity|High Tariff Rates|Lien Claims,Structural Complexity: Conduct detailed structural analysis and engage specialized engineers | High Tariff Rates: Source local materials where possible and hedge against currency fluctuations | Lien Claims: Improve subcontractor vetting and implement robust payment verification system
PRJ-2020-0057,Desert Educational Development 57,Educational,Medium,Desert,2020-08-30,2022-05-19,1,3,75,1,15,90,3,5,3,1,0,10,15,2,3,4,1,5,50,90,44,11.276606173538415,0,38.0,Medium,2022-07-02,0,0,0,3,Supply Chain Disruption|Permit Approval Delays|Cybersecurity Vulnerabilities,Supply Chain Disruption: Develop alternate sourcing strategy for critical materials and establish stockpiling protocol | Permit Approval Delays: Begin permit process earlier and allocate resources for expedited processing | Cybersecurity Vulnerabilities: Implement enhanced cybersecurity protocols and conduct regular security audits
PRJ-2020-0058,Central Educational Development 58,Educational,Medium,Central,2020-01-25,2022-12-06,2,1,50,2,50,50,2,1,1,4,10,50,20,5,5,3,5,4,50,50,58,31.590627171061577,1,50.95,Medium,2023-02-02,0,0,0,8,High Tariff Rates|Supply Chain Disruption|Seismic Concerns,High Tariff Rates: Source local materials where possible and hedge against currency fluctuations | Supply Chain Disruption: Develop alternate sourcing strategy for critical materials and establish stockpiling protocol | Seismic Concerns: Enhance structural designs and implement additional seismic protection measures
PRJ-2020-0059,West Commercial Development 59,Commercial,Medium,West,2021-12-28,2024-11-03,3,2,10,3,10,50,2,3,2,4,75,25,25,2,1,4,2,2,0,75,35,20.515343912156993,1,46.50000000000001,Medium,2024-12-08,0,0,0,5,Low BIM Adoption|Supply Chain Disruption|Seismic Concerns,Low BIM Adoption: Implement targeted BIM training and increase model usage requirements | Supply Chain Disruption: Develop alternate sourcing strategy for critical materials and establish stockpiling protocol | Seismic Concerns: Enhance structural designs and implement additional seismic protection measures
PRJ-2020-0060,Coastal Industrial Development 60,Industrial,Small,Coastal,2021-11-03,2022-05-28,1,1,75,1,50,90,5,2,3,5,25,10,5,4,5,5,2,5,75,50,29,24.56362906486374,0,50.35000000000001,Medium,2022-06-26,0,0,0,8,High Tariff Rates|Supply Chain Disruption|Socio-political Issues,High Tariff Rates: Source local materials where possible and hedge against currency fluctuations | Supply Chain Disruption: Develop alternate sourcing strategy for critical materials and establish stockpiling protocol | Socio-political Issues: Engage local stakeholders early and maintain communication channels with authorities
PRJ-2020-0061,West Residential Development 61,Residential,Small,West,2021-09-07,2023-08-14,1,5,25,4,5,75,5,3,2,3,50,0,15,1,1,5,3,3,50,50,15,21.8230156826447,0,46.025000000000006,Medium,2023-08-29,0,0,0,6,Temporary Structures|Low BIM Adoption|Long Lead Times,Temporary Structures: Increase safety margins and inspection frequency for temporary structures | Low BIM Adoption: Implement targeted BIM training and increase model usage requirements | Long Lead Times: Establish early procurement protocols and identify alternative suppliers
PRJ-2020-0062,South Residential Development 62,Residential,Medium,South,2018-06-16,2021-03-16,2,3,50,3,50,75,5,1,1,5,0,0,15,2,4,1,4,1,25,90,66,44.26963324268528,0,51.025,Medium,2021-05-21,0,0,0,8,High Tariff Rates|Supply Chain Disruption|Socio-political Issues,High Tariff Rates: Source local materials where possible and hedge against currency fluctuations | Supply Chain Disruption: Develop alternate sourcing strategy for critical materials and establish stockpiling protocol | Socio-political Issues: Engage local stakeholders early and maintain communication channels with authorities
PRJ-2020-0063,Mountain Educational Development 63,Educational,Mega,Mountain,2023-04-15,2025-09-15,4,5,75,5,50,50,3,5,4,5,0,10,25,5,2,5,2,2,25,75,70,39.15345987493618,0,53.75000000000001,Medium,2025-11-24,0,0,0,10,Structural Complexity|Temporary Structures|Long Lead Times,Structural Complexity: Conduct detailed structural analysis and engage specialized engineers | Temporary Structures: Increase safety margins and inspection frequency for temporary structures | Long Lead Times: Establish early procurement protocols and identify alternative suppliers
PRJ-2020-0064,Central Residential Development 64,Residential,Medium,Central,2021-11-25,2023-04-11,1,4,75,2,15,75,3,4,4,5,50,50,5,5,1,3,4,3,10,50,104,35.549981452725696,0,56.824999999999996,Medium,2023-07-24,0,0,0,11,Temporary Structures|Supply Chain Disruption|Permit Approval Delays,Temporary Structures: Increase safety margins and inspection frequency for temporary structures | Supply Chain Disruption: Develop alternate sourcing strategy for critical materials and establish stockpiling protocol | Permit Approval Delays: Begin permit process earlier and allocate resources for expedited processing
PRJ-2020-0065,East Residential Development 65,Residential,Small,East,2018-10-06,2021-01-16,1,3,10,1,5,75,4,4,4,4,50,50,15,3,3,5,2,2,50,90,63,21.795187838525756,0,48.42499999999999,Medium,2021-03-20,0,0,0,8,Low BIM Adoption|Supply Chain Disruption|Socio-political Issues,Low BIM Adoption: Implement targeted BIM training and increase model usage requirements | Supply Chain Disruption: Develop alternate sourcing strategy for critical materials and establish stockpiling protocol | Socio-political Issues: Engage local stakeholders early and maintain communication channels with authorities
PRJ-2020-0066,West Commercial Development 66,Commercial,Medium,West,2020-03-08,2021-08-18,4,3,25,3,50,75,2,5,2,1,10,0,25,5,5,3,5,4,50,90,99,62.3214245355972,0,54.675,Medium,2021-11-25,0,0,0,9,Structural Complexity|Low BIM Adoption|High Tariff Rates,Structural Complexity: Conduct detailed structural analysis and engage specialized engineers | Low BIM Adoption: Implement targeted BIM training and increase model usage requirements | High Tariff Rates: Source local materials where possible and hedge against currency fluctuations
PRJ-2020-0067,Desert Healthcare Development 67,Healthcare,Small,Desert,2021-09-04,2023-10-20,2,2,75,3,10,25,5,1,3,1,75,25,15,3,5,2,3,5,25,50,64,43.64167500310841,1,50.47500000000001,Medium,2023-12-23,0,0,0,6,Socio-political Issues|Flood Risk|Safety Risks,Socio-political Issues: Engage local stakeholders early and maintain communication channels with authorities | Flood Risk: Develop comprehensive flood mitigation plans including elevated foundations and waterproof materials | Safety Risks: Implement enhanced safety protocols and increase safety personnel on site
PRJ-2020-0068,Coastal Industrial Development 68,Industrial,Large,Coastal,2021-05-18,2023-09-28,1,1,50,1,5,10,2,5,2,5,50,50,5,1,5,1,4,5,10,10,53,30.739569313523432,0,55.49999999999999,Medium,2023-11-20,0,0,0,11,Permit Approval Delays|Seismic Concerns|Flood Risk,Permit Approval Delays: Begin permit process earlier and allocate resources for expedited processing | Seismic Concerns: Enhance structural designs and implement additional seismic protection measures | Flood Risk: Develop comprehensive flood mitigation plans including elevated foundations and waterproof materials
PRJ-2020-0069,South Infrastructure Development 69,Infrastructure,Small,South,2023-05-30,2025-08-15,4,4,75,5,10,50,1,1,5,2,25,25,5,4,5,2,1,2,50,10,76,52.48819887807866,1,56.14999999999999,Medium,2025-10-30,0,0,0,10,Structural Complexity|Temporary Structures|Long Lead Times,Structural Complexity: Conduct detailed structural analysis and engage specialized engineers | Temporary Structures: Increase safety margins and inspection frequency for temporary structures | Long Lead Times: Establish early procurement protocols and identify alternative suppliers
PRJ-2020-0070,Mountain Infrastructure Development 70,Infrastructure,Mega,Mountain,2022-02-28,2022-11-12,4,3,90,5,25,50,3,3,3,5,25,50,10,3,5,3,1,5,25,25,78,34.09159899447301,0,61.85,High,2023-01-29,0,0,0,11,Structural Complexity|Long Lead Times|High Tariff Rates,Structural Complexity: Conduct detailed structural analysis and engage specialized engineers | Long Lead Times: Establish early procurement protocols and identify alternative suppliers | High Tariff Rates: Source local materials where possible and hedge against currency fluctuations
PRJ-2020-0071,North Industrial Development 71,Industrial,Large,North,2019-04-05,2021-10-20,3,2,50,4,50,25,4,2,1,5,10,10,25,2,4,2,2,5,10,10,72,40.510746726724655,0,53.225,Medium,2021-12-31,0,0,0,9,Long Lead Times|High Tariff Rates|Socio-political Issues,Long Lead Times: Establish early procurement protocols and identify alternative suppliers | High Tariff Rates: Source local materials where possible and hedge against currency fluctuations | Socio-political Issues: Engage local stakeholders early and maintain communication channels with authorities
PRJ-2020-0072,West Healthcare Development 72,Healthcare,Large,West,2024-06-16,2027-04-08,5,5,50,5,5,10,1,1,4,5,25,75,20,2,3,2,5,4,10,10,126,42.823938836332196,0,62.300000000000004,High,2027-08-12,0,0,0,11,Structural Complexity|Temporary Structures|Long Lead Times,Structural Complexity: Conduct detailed structural analysis and engage specialized engineers | Temporary Structures: Increase safety margins and inspection frequency for temporary structures | Long Lead Times: Establish early procurement protocols and identify alternative suppliers
PRJ-2020-0073,East Educational Development 73,Educational,Mega,East,2024-02-27,2024-12-18,4,5,75,4,10,10,2,4,3,3,10,0,15,4,4,1,4,2,25,90,88,26.512492408759996,0,52.3,Medium,2025-03-16,0,0,0,9,Structural Complexity|Temporary Structures|Long Lead Times,Structural Complexity: Conduct detailed structural analysis and engage specialized engineers | Temporary Structures: Increase safety margins and inspection frequency for temporary structures | Long Lead Times: Establish early procurement protocols and identify alternative suppliers
PRJ-2020-0074,North Residential Development 74,Residential,Large,North,2019-10-09,2022-09-10,1,2,10,3,50,25,3,4,3,1,75,10,5,5,5,4,3,1,10,90,79,37.82869966320774,0,54.175,Medium,2022-11-28,0,0,0,8,Low BIM Adoption|High Tariff Rates|Permit Approval Delays,Low BIM Adoption: Implement targeted BIM training and increase model usage requirements | High Tariff Rates: Source local materials where possible and hedge against currency fluctuations | Permit Approval Delays: Begin permit process earlier and allocate resources for expedited processing
PRJ-2020-0075,Desert Educational Development 75,Educational,Medium,Desert,2019-06-12,2021-03-10,2,5,50,1,15,90,5,2,4,1,10,50,15,2,5,1,5,1,10,50,107,40.72437968038821,1,54.0,Medium,2021-06-25,0,0,0,9,Temporary Structures|Supply Chain Disruption|Socio-political Issues,Temporary Structures: Increase safety margins and inspection frequency for temporary structures | Supply Chain Disruption: Develop alternate sourcing strategy for critical materials and establish stockpiling protocol | Socio-political Issues: Engage local stakeholders early and maintain communication channels with authorities
PRJ-2020-0076,West Infrastructure Development 76,Infrastructure,Small,West,2022-05-26,2025-04-25,5,5,90,5,10,90,1,1,1,2,50,0,15,3,4,5,2,3,0,50,45,37.56813367350562,1,51.15,Medium,2025-06-09,0,0,0,7,Structural Complexity|Temporary Structures|Long Lead Times,Structural Complexity: Conduct detailed structural analysis and engage specialized engineers | Temporary Structures: Increase safety margins and inspection frequency for temporary structures | Long Lead Times: Establish early procurement protocols and identify alternative suppliers
PRJ-2020-0077,South Industrial Development 77,Industrial,Medium,South,2020-08-02,2021-03-16,3,5,10,4,10,10,3,2,2,5,50,75,20,4,3,1,5,3,10,90,139,39.00914719514112,1,62.9,High,2021-08-02,0,0,0,10,Temporary Structures|Low BIM Adoption|Long Lead Times,Temporary Structures: Increase safety margins and inspection frequency for temporary structures | Low BIM Adoption: Implement targeted BIM training and increase model usage requirements | Long Lead Times: Establish early procurement protocols and identify alternative suppliers
PRJ-2020-0078,West Industrial Development 78,Industrial,Medium,West,2024-08-02,2025-06-14,4,5,10,3,25,90,2,3,2,3,50,75,5,2,4,5,3,5,50,50,42,27.359450514743664,0,64.85,High,2025-07-26,0,0,0,10,Structural Complexity|Temporary Structures|Low BIM Adoption,Structural Complexity: Conduct detailed structural analysis and engage specialized engineers | Temporary Structures: Increase safety margins and inspection frequency for temporary structures | Low BIM Adoption: Implement targeted BIM training and increase model usage requirements
PRJ-2020-0079,North Infrastructure Development 79,Infrastructure,Medium,North,2018-06-11,2020-08-20,2,5,10,5,15,90,2,2,3,5,50,50,10,5,5,1,5,1,10,90,51,55.8735126455269,0,68.8,High,2020-10-10,0,0,0,13,Temporary Structures|Low BIM Adoption|Long Lead Times,Temporary Structures: Increase safety margins and inspection frequency for temporary structures | Low BIM Adoption: Implement targeted BIM training and increase model usage requirements | Long Lead Times: Establish early procurement protocols and identify alternative suppliers
PRJ-2020-0080,Desert Commercial Development 80,Commercial,Medium,Desert,2024-10-15,2025-08-13,3,4,50,2,25,90,1,3,4,4,50,0,25,5,2,4,4,5,50,10,80,30.40303834851691,1,53.2,Medium,2025-11-01,0,0,0,10,Temporary Structures|High Tariff Rates|Supply Chain Disruption,Temporary Structures: Increase safety margins and inspection frequency for temporary structures | High Tariff Rates: Source local materials where possible and hedge against currency fluctuations | Supply Chain Disruption: Develop alternate sourcing strategy for critical materials and establish stockpiling protocol
